week,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2017-W26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-W28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-W34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-W44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W51,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-W52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W07,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-W19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W25,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W26,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W29,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-W30,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W31,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-W32,2,0,0,0,0,0,0,1,0,0,1,15,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018-W33,0,0,0,0,0,0,0,0,0,0,2,20,8,3,0,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2018-W34,0,0,0,0,0,1,0,1,1,0,7,23,19,15,0,0,0,0,0,1,1,0,2,1,0,0,1,3,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-W35,0,0,0,0,0,0,0,5,0,0,5,11,28,8,1,1,0,0,0,0,0,0,7,1,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-W36,0,0,0,0,1,0,1,4,1,1,11,27,32,19,1,0,0,0,1,5,0,4,11,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2018-W37,0,0,0,1,0,0,0,8,0,1,7,38,39,14,2,0,0,0,0,0,0,2,8,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018-W38,0,0,1,0,0,0,0,6,0,0,12,19,26,15,0,0,1,0,0,1,1,4,6,1,1,0,3,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018-W39,0,0,0,0,0,1,1,5,2,2,16,16,40,21,0,0,0,0,0,1,0,3,8,1,0,1,3,4,0,0,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2018-W40,0,0,0,1,0,0,1,0,0,6,7,20,45,21,1,2,2,0,2,3,0,2,5,4,1,1,2,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2018-W41,2,0,0,1,0,0,0,2,0,1,9,15,46,26,0,1,1,0,0,0,4,2,10,2,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,3
2018-W42,1,0,0,0,0,0,2,3,0,3,6,17,61,31,0,2,1,0,0,0,0,2,10,1,0,1,14,2,0,1,0,0,2,1,1,0,0,1,0,11,0,0,0,0,0,0,0
2018-W43,2,0,0,0,0,0,2,6,1,0,13,19,60,24,0,1,3,0,0,0,1,3,4,3,1,2,7,2,2,0,0,0,0,3,1,0,0,0,0,6,0,0,1,0,0,1,2
2018-W44,2,0,0,1,2,0,0,1,0,1,16,16,41,18,2,0,4,2,0,2,0,1,5,1,3,2,12,3,1,0,0,0,1,2,1,0,0,0,0,11,0,0,3,0,0,0,0
2018-W45,0,0,0,1,0,0,0,1,0,1,11,9,54,25,0,0,1,0,0,0,0,1,2,2,1,0,13,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2018-W46,1,0,0,2,0,6,1,1,2,2,8,16,35,11,0,0,2,0,0,1,1,1,3,0,1,1,5,7,0,0,0,0,1,0,3,0,0,1,0,10,1,0,0,0,0,0,0
2018-W47,1,0,0,0,0,0,0,0,0,1,11,17,26,18,0,1,1,2,0,1,0,2,1,0,2,0,8,2,0,2,0,0,1,0,0,0,0,1,0,10,4,0,1,0,0,0,0
2018-W48,0,0,0,1,2,0,0,1,0,0,8,8,27,23,0,0,1,0,0,1,0,1,6,0,0,1,6,2,0,0,0,0,5,0,3,0,0,0,1,17,1,1,0,0,0,1,1
2018-W49,1,0,0,1,0,1,1,0,2,4,9,21,25,18,0,0,0,1,3,0,0,1,2,0,0,2,7,2,0,0,0,0,0,1,1,0,0,0,0,14,2,0,2,0,0,0,0
2018-W50,6,0,0,0,0,3,0,2,0,0,6,14,23,12,0,0,0,0,0,2,0,4,4,0,0,2,4,0,1,0,0,0,1,3,4,0,0,0,0,21,4,0,0,0,0,0,0
2018-W51,2,0,0,0,0,1,0,4,0,0,1,9,19,14,0,1,1,1,2,0,0,0,3,1,1,0,2,4,0,0,0,0,1,0,1,0,1,1,2,9,3,0,0,0,0,0,0
2018-W52,0,0,0,2,0,0,0,15,0,0,8,7,14,8,1,0,1,1,0,1,0,2,0,1,0,3,4,4,1,1,0,0,0,1,2,0,0,1,0,5,1,0,0,0,0,0,0
2019-W01,0,0,0,0,0,0,1,3,0,0,2,2,8,7,0,2,1,0,0,1,0,0,2,1,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,6,2,0,0,0,0,0,1
2019-W02,0,0,0,0,0,0,0,1,0,1,6,14,28,12,0,0,2,2,1,1,0,0,0,0,0,0,6,3,1,0,0,0,1,0,2,0,1,0,0,7,2,1,0,0,0,0,0
2019-W03,1,0,0,0,0,0,0,0,0,0,6,8,7,13,0,0,0,0,0,0,0,0,0,1,0,2,9,4,1,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0
2019-W04,0,0,0,0,0,0,1,0,1,0,8,4,18,15,0,1,0,0,0,0,0,0,2,1,0,2,10,5,1,0,0,0,1,0,1,0,0,0,0,8,2,0,0,0,0,0,0
2019-W05,2,0,0,0,0,0,0,0,1,0,4,8,18,12,1,0,0,0,0,2,0,1,0,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1
2019-W06,0,0,0,1,0,0,1,0,1,0,3,10,19,14,0,0,0,0,0,2,0,0,3,2,0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0
2019-W07,2,0,0,0,1,0,0,0,0,2,5,5,11,9,0,0,0,3,0,0,0,1,4,3,0,2,5,2,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,3
2019-W08,2,0,0,0,0,0,1,1,3,1,2,15,26,11,0,0,0,3,1,0,0,2,3,1,3,2,11,1,3,0,0,0,0,5,3,0,0,0,0,5,0,0,0,4,0,0,0
2019-W09,3,0,0,0,0,0,1,0,0,0,5,11,35,21,0,0,0,0,0,1,0,0,2,3,0,1,15,3,0,0,0,0,0,1,0,0,0,1,0,5,2,1,0,0,0,0,2
2019-W10,4,0,0,0,0,0,0,3,0,0,5,7,22,10,0,0,0,0,0,0,0,1,3,0,0,1,10,1,0,1,0,0,0,1,1,0,0,0,0,4,2,0,0,1,0,0,0
2019-W11,1,0,0,0,0,0,0,0,0,1,6,9,22,6,0,0,0,0,0,3,0,0,3,1,1,0,3,3,3,0,0,0,0,2,0,0,0,0,0,5,2,3,0,0,0,0,0
2019-W12,3,0,0,0,0,0,1,0,0,0,7,4,26,9,0,0,0,1,0,1,0,0,2,0,0,2,5,5,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0
2019-W13,1,0,0,0,0,0,0,0,1,0,6,11,20,4,0,0,0,0,1,0,0,1,3,0,1,2,2,1,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,1
2019-W14,1,0,0,0,0,0,1,0,1,0,9,7,21,7,0,0,0,0,1,0,0,1,2,0,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,7,1,0,0,2,0,0,0
2019-W15,1,0,0,0,0,1,0,0,0,0,4,1,30,4,0,0,0,0,0,0,0,1,2,0,0,2,4,4,1,0,0,2,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0
2019-W16,1,0,0,0,0,0,0,1,0,0,6,7,17,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0
2019-W17,0,0,0,0,0,0,0,0,0,0,6,4,11,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
2019-W18,0,0,0,0,0,0,0,1,0,0,4,3,7,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2019-W19,0,0,0,0,0,0,0,0,0,0,4,4,13,10,0,0,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2019-W20,0,0,0,0,0,0,0,0,0,1,8,2,20,13,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-W21,0,0,0,0,0,0,0,0,0,1,7,3,17,5,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
2019-W22,1,0,0,0,0,0,0,0,1,0,6,0,7,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019-W23,0,0,0,0,1,0,0,1,0,0,7,6,21,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W24,0,0,0,0,0,0,0,1,2,0,5,5,25,7,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0
2019-W25,0,0,0,0,0,0,0,0,0,0,13,7,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-W26,0,0,0,0,0,0,1,1,0,0,4,4,12,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-W27,0,0,0,0,0,0,0,1,0,0,4,5,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W28,0,0,0,0,0,0,1,2,0,0,3,1,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W29,0,0,0,0,0,0,0,1,0,0,0,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019-W30,0,0,0,0,0,0,0,0,0,0,1,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
2019-W31,1,0,0,0,0,0,0,0,0,1,3,2,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-W32,0,0,0,0,0,0,1,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W33,0,0,0,0,0,0,0,1,1,0,2,5,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W34,0,0,0,0,0,1,1,0,0,0,4,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W35,3,0,0,0,0,0,0,0,0,0,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W36,0,0,0,0,0,1,0,0,0,0,0,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W37,0,0,0,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-W38,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W39,0,0,0,0,0,2,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W40,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-W41,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W42,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2019-W43,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-W44,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W48,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W49,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-W50,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W51,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-W52,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-W01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-W02,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-W03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-W04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-W05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-W06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
